,index,acc,val_acc,loss,val_loss
284,84,0.8318612575531006,0.7752087116241455,0.35331857204437256,0.47446808218955994
285,85,0.8373213410377502,0.7842003703117371,0.3507683575153351,0.46018075942993164
286,86,0.8331459760665894,0.7508028149604797,0.35216617584228516,0.4991246461868286
287,87,0.832503616809845,0.8554913401603699,0.35681071877479553,0.3730732202529907
288,88,0.8321824073791504,0.8349390029907227,0.35340169072151184,0.42044657468795776
289,89,0.8363577723503113,0.8169556856155396,0.35553261637687683,0.4352682828903198
290,90,0.8276858925819397,0.7848426699638367,0.3563604950904846,0.47368958592414856
291,91,0.834591269493103,0.7797045707702637,0.3547031581401825,0.49387505650520325
292,92,0.8387666344642639,0.8092485666275024,0.35132843255996704,0.4388430416584015
293,93,0.8334671854972839,0.716120719909668,0.3517290949821472,0.5455263257026672
294,94,0.8342701196670532,0.852922260761261,0.34906092286109924,0.3981747329235077
295,95,0.8339489102363586,0.8105330467224121,0.35375306010246277,0.4390157163143158
296,96,0.8342701196670532,0.8002569079399109,0.3501147925853729,0.4548245072364807
297,97,0.8368395566940308,0.7591522336006165,0.3480953276157379,0.5219646096229553
298,98,0.8328247666358948,0.8407193422317505,0.3533398509025574,0.41393932700157166
299,99,0.836518406867981,0.839434802532196,0.34783899784088135,0.42345941066741943
300,0,0.8353942632675171,0.7777777910232544,0.3528074324131012,0.4850134551525116
301,1,0.836518406867981,0.8490687012672424,0.3492811620235443,0.3884477913379669
302,2,0.8357154130935669,0.7642902731895447,0.35270968079566956,0.47681015729904175
303,3,0.8381242752075195,0.8574181199073792,0.3494330942630768,0.3730311691761017
304,4,0.8307371139526367,0.7957611083984375,0.3495659828186035,0.4600187838077545
305,5,0.8310583233833313,0.8214514851570129,0.3512209355831146,0.4074719548225403
306,6,0.8347519040107727,0.7989723682403564,0.3490038216114044,0.45298829674720764
307,7,0.8342701196670532,0.7623634934425354,0.35145971179008484,0.5110137462615967
308,8,0.8379637002944946,0.7931920289993286,0.34928810596466064,0.46088701486587524
309,9,0.8299341797828674,0.8021836876869202,0.3539888262748718,0.4218203127384186
310,10,0.8308976888656616,0.8253050446510315,0.349556565284729,0.40309613943099976
311,11,0.831540048122406,0.7251123785972595,0.3546449840068817,0.5506339073181152
312,12,0.828488826751709,0.863198459148407,0.35381078720092773,0.34944644570350647
313,13,0.8378031253814697,0.7842003703117371,0.3473948538303375,0.4321250915527344
314,14,0.8333065509796143,0.8156711459159851,0.3479207456111908,0.4327660799026489
315,15,0.8374819159507751,0.8246628046035767,0.3465980589389801,0.43655815720558167
316,16,0.8313794732093811,0.8259473443031311,0.35224857926368713,0.41953274607658386
317,17,0.8288100361824036,0.7758510112762451,0.3546036183834076,0.48754534125328064
318,18,0.8373213410377502,0.8156711459159851,0.3494868576526642,0.4202512800693512
